CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RPM_Sum
14073.0,32,13,151.04,4,1,1,6
14075.0,5,43,942.26,5,3,3,11
14076.0,129,46,122.47,2,3,1,6
14077.0,41,42,499.41999999999996,3,3,3,9
14078.0,102,65,1049.37,2,4,4,10
14079.0,125,12,375.1,2,1,2,5
14080.0,33,4,45.599999999999994,4,1,1,6
14081.0,302,153,934.52,1,5,3,9
14082.0,365,29,182.25,1,2,1,4
14083.0,4,181,1018.43,5,5,4,14
14085.0,2,450,4448.54,5,5,5,15
14087.0,3,69,194.42,5,4,1,10
14088.0,10,589,50491.81,5,5,5,15
14089.0,57,14,161.0,3,1,1,5
14090.0,325,1,76.32000000000001,1,1,1,3
14092.0,8,214,4076.91,5,5,5,15
14093.0,12,105,442.85,5,4,2,11
14096.0,4,5111,65164.79,5,5,5,15
14098.0,37,21,147.35,3,2,1,6
14099.0,16,250,3104.17,4,5,5,14
14100.0,138,26,194.9,2,2,1,5
14101.0,74,35,5976.79,2,3,5,10
14102.0,5,79,1360.28,5,4,4,13
14104.0,155,21,216.20999999999998,2,2,1,5
14105.0,239,74,1266.23,1,4,4,9
14107.0,52,123,2703.23,3,5,5,13
14108.0,31,34,597.91,4,3,3,10
14109.0,73,9,144.2,2,1,1,4
14110.0,4,155,5683.15,5,5,5,15
14111.0,14,10,692.85,4,1,3,8
14112.0,23,160,2915.15,4,5,5,14
14113.0,4,34,1840.42,5,3,4,12
14114.0,274,15,386.53,1,2,2,5
14116.0,20,72,1382.74,4,4,4,12
14117.0,144,3,90.0,2,1,1,4
14121.0,4,159,2780.15,5,5,5,15
14124.0,84,5,419.58000000000004,2,1,2,5
14125.0,11,167,2740.43,5,5,5,15
14126.0,8,15,706.1300000000001,5,2,3,10
14127.0,123,44,709.71,2,3,3,8
14128.0,61,46,637.5,3,3,3,9
14129.0,2,52,1123.8600000000001,5,3,4,12
14130.0,319,67,483.86,1,4,2,7
14132.0,2,200,3586.0299999999997,5,5,5,15
14133.0,130,28,605.64,2,2,3,7
14135.0,2,134,4690.31,5,5,5,15
14138.0,2,47,982.3800000000001,5,3,4,12
14139.0,46,26,415.82,3,2,2,7
14140.0,4,66,935.05,5,4,3,12
14141.0,3,40,915.13,5,3,3,11
14142.0,373,22,311.81,1,2,2,5
14143.0,134,7,115.8,2,1,1,4
14145.0,47,11,3742.2,3,1,5,9
14146.0,9,210,4191.0,5,5,5,15
14147.0,78,5,483.4,2,1,2,5
14148.0,234,3,157.2,1,1,1,3
14149.0,221,28,446.62,1,2,2,5
14150.0,36,26,658.64,3,2,3,8
14152.0,75,49,621.29,2,3,3,8
14154.0,239,52,1345.62,1,3,4,8
14155.0,266,6,118.75,1,1,1,3
14156.0,10,1400,117379.63,5,5,5,15
14157.0,20,48,432.88,4,3,2,9
14158.0,40,41,507.66,3,3,3,9
14159.0,20,1204,4693.01,4,5,5,14
14161.0,216,108,1110.52,1,4,4,9
14162.0,174,25,289.36,2,2,2,6
14163.0,87,52,2445.91,2,3,5,10
14164.0,71,29,1631.77,3,2,4,9
14165.0,276,25,122.53999999999999,1,2,1,4
14167.0,39,52,574.84,3,3,3,9
14171.0,98,58,363.79,2,3,2,7
14173.0,11,29,450.84,5,2,2,9
14174.0,33,26,134.46,4,2,1,7
14175.0,60,149,3222.3,3,5,5,13
14176.0,297,31,576.9000000000001,1,3,3,7
14177.0,86,42,559.41,2,3,3,8
14178.0,9,327,1620.93,5,5,4,14
14179.0,41,165,719.78,3,5,3,11
14180.0,11,240,4748.52,5,5,5,15
14184.0,67,24,452.89,3,2,2,7
14185.0,331,3,197.65,1,1,1,3
14188.0,31,65,2054.36,4,4,4,12
14189.0,2,265,4654.08,5,5,5,15
14191.0,2,259,4684.76,5,5,5,15
14193.0,68,42,853.39,3,3,3,9
14194.0,5,579,11349.52,5,5,5,15
14195.0,202,7,1012.0,1,1,4,6
14196.0,107,6,335.52,2,1,2,5
14198.0,18,39,701.4,4,3,3,10
14199.0,218,2,185.39999999999998,1,1,1,3
14201.0,60,37,747.44,3,3,3,9
14204.0,2,44,161.03,5,3,1,9
14205.0,17,24,466.7,4,2,2,8
14206.0,239,20,328.15999999999997,1,2,2,5
14208.0,95,10,151.74,2,1,1,4
14209.0,11,87,2073.43,5,4,5,14
14210.0,106,102,1905.8400000000001,2,4,4,10
14211.0,53,112,2241.1,3,4,5,12
14212.0,90,9,1070.48,2,1,4,7
14214.0,31,67,1004.38,4,4,4,12
14215.0,12,108,1789.72,5,4,4,13
14216.0,3,59,1839.3,5,4,4,13
14217.0,2,100,2004.98,5,4,4,13
14218.0,43,12,169.48000000000002,3,1,1,5
14219.0,4,7,89.94,5,1,1,7
14220.0,247,21,632.4,1,2,3,6
14221.0,42,193,3432.8,3,5,5,13
14222.0,177,41,683.17,2,3,3,8
14223.0,92,60,991.13,2,4,4,10
14224.0,110,118,1050.12,2,4,4,10
14226.0,29,67,2232.19,4,4,5,13
14227.0,26,175,3350.96,4,5,5,14
14229.0,52,40,1547.2,3,3,4,10
14231.0,184,50,925.71,1,3,3,7
14232.0,43,115,2048.07,3,4,4,11
14233.0,49,35,1462.72,3,3,4,10
14234.0,22,159,775.46,4,5,3,12
14235.0,75,79,3144.86,2,4,5,11
14236.0,81,15,490.86,2,2,3,7
14237.0,373,9,161.0,1,1,1,3
14238.0,326,8,146.85,1,1,1,3
14239.0,43,112,2380.85,3,4,5,12
14240.0,30,42,890.34,4,3,3,10
14241.0,184,10,213.70000000000002,1,1,1,3
14242.0,235,16,280.55,1,2,2,5
14243.0,9,141,2588.77,5,5,5,15
14245.0,220,108,1693.45,1,4,4,9
14246.0,111,75,1474.06,2,4,4,10
14247.0,278,20,136.76999999999998,1,2,1,4
14248.0,318,8,302.58,1,1,2,4
14250.0,7,111,1904.05,5,4,4,13
14251.0,2,78,2879.7000000000003,5,4,5,14
14256.0,260,53,969.0600000000001,1,3,4,8
14257.0,64,106,3099.7200000000003,3,4,5,12
14258.0,9,111,12669.98,5,4,5,14
14259.0,142,5,120.0,2,1,1,4
14261.0,51,52,1163.45,3,3,4,10
14262.0,8,143,2618.23,5,5,5,15
14264.0,155,17,333.97,2,2,2,6
14265.0,109,31,530.18,2,3,3,8
14267.0,163,55,1516.24,2,3,4,9
14270.0,332,29,492.65000000000003,1,2,3,6
14271.0,226,10,112.32,1,1,1,3
14272.0,74,33,437.96,2,3,2,7
14273.0,51,29,559.97,3,2,3,8
14276.0,99,64,1119.74,2,4,4,10
14277.0,15,225,4216.2,4,5,5,14
14280.0,197,8,134.04,1,1,1,3
14282.0,3,156,3729.34,5,5,5,15
14284.0,31,32,595.25,4,3,3,10
14285.0,21,27,1910.01,4,2,4,10
14286.0,24,280,4628.75,4,5,5,14
14287.0,8,9,176.63,5,1,1,7
14288.0,213,16,426.6,1,2,2,5
14289.0,9,47,911.26,5,3,3,11
14290.0,11,101,2314.65,5,4,5,14
14291.0,2,237,3883.25,5,5,5,15
14292.0,8,100,4871.93,5,4,5,14
14293.0,3,61,1046.56,5,4,4,13
14295.0,40,5,166.20000000000002,3,1,1,5
14297.0,18,62,1305.33,4,4,4,12
14298.0,8,1637,51527.3,5,5,5,15
14299.0,8,143,3965.62,5,5,5,15
14300.0,19,3,43.2,4,1,1,6
14301.0,117,13,640.14,2,1,3,6
14304.0,223,17,383.45,1,2,2,5
14305.0,71,105,1858.96,3,4,4,11
14306.0,51,33,2093.32,3,3,5,11
14307.0,89,180,2995.72,2,5,5,12
14309.0,8,117,2352.53,5,4,5,14
14311.0,243,20,310.26,1,2,2,5
14312.0,47,87,1611.59,3,4,4,11
14314.0,107,8,120.0,2,1,1,4
14315.0,45,101,2481.13,3,4,5,12
14317.0,65,24,508.58000000000004,3,2,3,8
14320.0,207,31,477.79,1,3,2,6
14321.0,11,123,1530.75,5,5,4,14
14323.0,115,36,605.0600000000001,2,3,3,8
14326.0,242,8,183.85,1,1,1,3
14327.0,163,12,311.65,2,1,2,5
14329.0,17,259,5014.84,4,5,5,14
14331.0,124,28,462.65999999999997,2,2,2,6
14332.0,23,26,866.31,4,2,3,9
14333.0,68,15,415.2,3,2,2,7
14334.0,17,162,2552.21,4,5,5,14
14335.0,16,63,468.26,4,4,2,10
14336.0,17,90,1614.91,4,4,4,12
14338.0,161,31,588.22,2,3,3,8
14339.0,243,14,309.52,1,1,2,4
14340.0,219,6,134.7,1,1,1,3
14341.0,45,129,2182.28,3,5,5,13
14342.0,21,21,668.5600000000001,4,2,3,9
14344.0,127,71,889.9300000000001,2,4,3,9
14345.0,39,6,108.97999999999999,3,1,1,5
14346.0,121,60,1021.58,2,4,4,10
14348.0,260,18,409.57,1,2,2,5
14349.0,10,31,133.5,5,3,1,9
14350.0,274,18,282.93,1,2,2,5
14351.0,165,1,51.0,2,1,1,4
14352.0,157,47,1078.96,2,3,4,9
14353.0,215,6,90.6,1,1,1,3
14354.0,6,9,163.62,5,1,1,7
14355.0,366,11,174.4,1,1,1,3
14356.0,80,33,701.23,2,3,3,8
14357.0,43,41,225.77,3,3,1,7
14359.0,19,55,912.18,4,3,3,10
14360.0,32,118,2128.23,4,4,5,13
14362.0,22,41,161.2,4,3,1,8
14364.0,109,69,3717.35,2,4,5,11
14367.0,8,524,9261.52,5,5,5,15
14368.0,320,8,155.0,1,1,1,3
14371.0,295,4,100.5,1,1,1,3
14373.0,358,4,76.55,1,1,1,3
14375.0,185,75,257.68,1,4,2,7
14377.0,191,11,617.05,1,1,3,5
14379.0,44,46,348.1,3,3,2,8
14381.0,52,56,202.68,3,3,1,7
14382.0,26,131,626.0699999999999,4,5,3,12
14383.0,38,59,1247.69,3,4,4,11
14385.0,9,14,202.11,5,1,1,7
14386.0,297,7,142.4,1,1,1,3
14387.0,33,140,1770.56,4,5,4,13
14388.0,10,186,3212.84,5,5,5,15
14389.0,65,45,1043.46,3,3,4,10
14390.0,10,286,4652.82,5,5,5,15
14393.0,218,5,67.95,1,1,1,3
14395.0,2,350,3507.71,5,5,5,15
14396.0,65,73,487.99,3,4,2,9
14397.0,3,87,2612.96,5,4,5,14
14400.0,149,25,574.7,2,2,3,7
14401.0,4,182,4051.48,5,5,5,15
14403.0,130,20,1475.81,2,2,4,8
14404.0,34,103,1474.32,3,4,4,11
14406.0,119,8,156.75,2,1,1,4
14407.0,107,73,2157.73,2,4,5,11
14408.0,11,107,2606.53,5,4,5,14
14409.0,71,54,2059.4500000000003,3,3,5,11
14410.0,92,193,1105.07,2,5,4,11
14411.0,311,14,1063.0,1,1,4,6
14412.0,43,43,770.03,3,3,3,9
14413.0,362,23,122.7,1,2,1,4
14414.0,92,97,1496.98,2,4,4,10
14415.0,1,590,5900.28,5,5,5,15
14416.0,22,14,490.22,4,1,3,8
14418.0,4,124,1937.25,5,5,4,14
14419.0,11,206,1058.06,5,5,4,14
14420.0,99,29,387.52,2,2,2,6
14421.0,57,27,813.11,3,2,3,8
14422.0,1,222,4263.64,5,5,5,15
14423.0,218,3,265.2,1,1,2,4
14424.0,18,1,322.08,4,1,2,7
14426.0,24,224,4481.67,4,5,5,14
14427.0,50,17,363.34000000000003,3,2,2,7
14428.0,7,144,1244.83,5,5,4,14
14431.0,303,17,470.36,1,2,2,5
14432.0,10,382,2255.51,5,5,5,15
14434.0,22,12,1372.8,4,1,4,9
14436.0,99,9,89.06,2,1,1,4
14437.0,366,5,63.0,1,1,1,3
14438.0,306,9,131.9,1,1,1,3
14439.0,320,32,2661.24,1,3,5,9
14440.0,8,55,2357.6800000000003,5,3,5,13
14441.0,1,51,1712.89,5,3,4,12
14442.0,205,63,1589.82,1,4,4,9
14443.0,54,93,1420.2,3,4,4,11
14446.0,1,293,1039.58,5,5,4,14
14447.0,19,70,1163.23,4,4,4,12
14448.0,9,20,375.35,5,2,2,9
14449.0,19,258,907.1,4,5,3,12
14450.0,181,40,483.25,1,3,2,6
14451.0,60,109,662.59,3,4,3,10
14452.0,11,62,264.44,5,4,2,11
14453.0,190,22,119.93,1,2,1,4
14456.0,5,970,3062.4,5,5,5,15
14457.0,311,4,113.64,1,1,1,3
14459.0,155,37,1837.92,2,3,4,9
14460.0,110,16,434.34,2,2,2,6
14461.0,148,180,2103.06,2,5,5,12
14462.0,66,240,2004.02,3,5,4,12
14463.0,98,6,529.62,2,1,3,6
14465.0,247,130,1058.6200000000001,1,5,4,10
14466.0,29,72,2272.4,4,4,5,13
14467.0,18,90,598.76,4,4,3,11
14470.0,12,43,461.19,5,3,2,10
14472.0,104,281,1936.84,2,5,4,11
14473.0,74,7,234.34000000000003,2,1,1,4
14474.0,46,29,547.66,3,2,3,8
14475.0,72,42,925.85,3,3,3,9
14476.0,257,19,215.7,1,2,1,4
14477.0,20,10,1309.6,4,1,4,9
14479.0,254,18,316.25,1,2,2,5
14480.0,11,13,279.05,5,1,2,8
14481.0,165,30,636.51,2,3,3,8
14482.0,18,144,2068.15,4,5,5,14
14483.0,282,9,137.1,1,1,1,3
14484.0,50,14,321.92,3,1,2,6
14485.0,39,47,165.75,3,3,1,7
14487.0,27,144,1196.33,4,5,4,13
14488.0,68,46,1064.28,3,3,4,10
14489.0,207,30,463.38,1,3,2,6
14491.0,175,17,340.93,2,2,2,6
14493.0,7,120,2383.2400000000002,5,4,5,14
14494.0,26,7,139.56,4,1,1,6
14495.0,51,6,123.8,3,1,1,5
14496.0,312,19,538.8100000000001,1,2,3,6
14497.0,309,29,475.37,1,2,2,5
14498.0,43,193,1957.32,3,5,4,12
14499.0,26,194,815.32,4,5,3,12
14500.0,88,7,356.85,2,1,2,5
14501.0,184,10,251.21,1,1,2,4
14502.0,20,624,2470.67,4,5,5,14
14503.0,3,164,3543.26,5,5,5,15
14504.0,47,107,673.26,3,4,3,10
14505.0,17,799,5905.64,4,5,5,14
14506.0,17,316,2012.17,4,5,4,13
14507.0,24,96,1383.18,4,4,4,12
14508.0,22,57,276.42,4,3,2,9
14511.0,11,68,1314.81,5,4,4,13
14512.0,188,23,275.28,1,2,2,5
14513.0,101,12,455.59000000000003,2,1,2,5
14514.0,61,73,1055.35,3,4,4,11
14515.0,18,101,2102.09,4,4,5,13
14517.0,33,18,330.45,4,2,2,8
14518.0,64,16,174.37,3,2,1,6
14520.0,2,4,270.6,5,1,2,8
14522.0,24,17,974.54,4,2,4,10
14523.0,108,12,241.09,2,1,1,4
14524.0,32,203,1867.68,4,5,4,13
14525.0,20,291,4332.2,4,5,5,14
14527.0,3,972,8508.82,5,5,5,15
14528.0,37,18,364.21999999999997,3,2,2,7
14529.0,60,229,620.04,3,5,3,11
14530.0,26,216,2925.91,4,5,5,14
14532.0,236,64,932.85,1,4,3,8
14533.0,25,62,1949.72,4,4,4,12
14534.0,3,519,4447.05,5,5,5,15
14535.0,60,330,2864.19,3,5,5,13
14536.0,260,19,171.8,1,2,1,4
14537.0,58,10,355.56,3,1,2,6
14538.0,65,19,388.25,3,2,2,7
14539.0,16,32,537.48,4,3,3,10
14540.0,10,76,996.26,5,4,4,13
14541.0,59,111,1461.65,3,4,4,11
14542.0,186,5,103.25,1,1,1,3
14543.0,29,72,3630.33,4,4,5,13
14544.0,24,114,2024.45,4,4,4,12
14546.0,5,399,2578.09,5,5,5,15
14547.0,4,366,4007.54,5,5,5,15
14548.0,151,4,652.8,2,1,3,6
14549.0,311,56,289.24,1,3,2,6
14550.0,11,48,765.62,5,3,3,11
14551.0,18,10,186.23,4,1,1,6
14552.0,152,58,165.07,2,3,1,6
14553.0,19,113,859.27,4,4,3,11
14554.0,10,216,2381.04,5,5,5,15
14555.0,57,21,324.14,3,2,2,7
14557.0,85,16,788.38,2,2,3,7
14560.0,7,74,2237.77,5,4,5,14
14561.0,76,69,1080.76,2,4,4,10
14562.0,4,423,5074.77,5,5,5,15
14565.0,96,127,3099.12,2,5,5,12
14566.0,111,4,1432.0,2,1,4,7
14567.0,57,33,1530.3600000000001,3,3,4,10
14569.0,1,12,227.39,5,1,1,7
14570.0,281,29,218.06,1,2,1,4
14572.0,3,270,2832.84,5,5,5,15
14573.0,180,235,1653.42,1,5,4,10
14576.0,372,1,35.400000000000006,1,1,1,3
14577.0,13,123,859.71,5,5,3,13
14578.0,3,24,168.63,5,2,1,8
14581.0,17,17,138.6,4,2,1,7
14582.0,41,6,114.11,3,1,1,5
14583.0,6,330,1052.55,5,5,4,14
14584.0,169,100,1042.26,2,4,4,10
14585.0,50,29,157.05,3,2,1,6
14586.0,277,19,237.36,1,2,1,4
14587.0,19,383,1601.14,4,5,4,13
14589.0,372,3,39.75,1,1,1,3
14591.0,15,197,1447.14,4,5,4,13
14592.0,35,164,570.46,3,5,3,11
14593.0,22,152,617.99,4,5,3,12
14594.0,7,53,379.83,5,3,2,10
14595.0,20,102,1740.6,4,4,4,12
14597.0,11,55,883.15,5,3,3,11
14598.0,44,50,221.97,3,3,1,7
14600.0,306,25,393.33000000000004,1,2,2,5
14601.0,11,7,213.96,5,1,1,7
14603.0,275,2,660.0,1,1,3,5
14606.0,1,2700,12156.65,5,5,5,15
14607.0,16,86,16569.5,4,4,5,13
14608.0,4,20,1785.15,5,2,4,11
14609.0,72,4,601.56,3,1,3,7
14616.0,243,3,406.08000000000004,1,1,2,4
14618.0,9,16,553.44,5,2,3,10
14619.0,246,20,394.44,1,2,2,5
14620.0,206,26,412.78000000000003,1,2,2,5
14621.0,1,92,1788.3600000000001,5,4,4,13
14622.0,185,21,320.58000000000004,1,2,2,5
14623.0,32,134,889.25,4,5,3,12
14624.0,57,13,225.85,3,1,1,5
14625.0,196,53,899.63,1,3,3,7
14626.0,24,122,2791.27,4,5,5,14
14628.0,91,24,671.96,2,2,3,7
14629.0,4,152,959.01,5,5,4,14
14631.0,51,41,1006.98,3,3,4,10
14632.0,263,8,114.56,1,1,1,3
14633.0,266,20,344.90000000000003,1,2,2,5
14636.0,36,28,609.85,3,2,3,8
14638.0,51,16,443.6,3,2,2,7
14639.0,52,172,2984.49,3,5,5,13
14640.0,24,106,2125.08,4,4,5,13
14641.0,22,7,110.46,4,1,1,6
14642.0,59,2,96.12,3,1,1,5
14643.0,170,31,693.8100000000001,2,3,3,8
14644.0,68,26,830.76,3,2,3,8
14645.0,157,30,597.09,2,3,3,8
14646.0,2,2076,280206.02,5,5,5,15
14647.0,201,30,243.22,1,3,1,5
14649.0,5,199,1417.29,5,5,4,14
14651.0,67,102,654.6,3,4,3,10
14652.0,77,29,114.18,2,2,1,5
14653.0,1,237,1947.55,5,5,4,14
14655.0,8,49,1932.23,5,3,4,12
14656.0,169,80,291.05,2,4,2,8
14657.0,18,126,848.22,4,5,3,12
14658.0,5,29,247.15,5,2,1,8
14659.0,9,253,2529.93,5,5,5,15
14660.0,87,30,285.74,2,3,2,7
14661.0,27,4,107.95,4,1,1,6
14662.0,29,168,771.17,4,5,3,12
14664.0,20,99,637.89,4,4,3,11
14665.0,61,90,1835.7,3,4,4,11
14666.0,24,14,195.25,4,1,1,6
14667.0,11,573,9241.2,5,5,5,15
14669.0,242,170,1269.99,1,5,4,10
14670.0,280,132,411.53,1,5,2,8
14672.0,235,61,765.55,1,4,3,8
14673.0,3,74,1736.4,5,4,4,13
14675.0,16,102,604.75,4,4,3,11
14676.0,31,42,2548.2400000000002,4,3,5,12
14680.0,25,258,28754.11,4,5,5,14
14681.0,71,7,498.95,3,1,3,7
14682.0,188,2,52.0,1,1,1,3
14684.0,26,421,1236.28,4,5,4,13
14687.0,107,15,628.38,2,2,3,7
14688.0,8,327,5630.87,5,5,5,15
14689.0,209,13,112.8,1,1,1,3
14690.0,44,50,371.7,3,3,2,8
14691.0,31,71,2114.33,4,4,5,13
14692.0,137,68,591.55,2,4,3,9
14693.0,265,8,172.9,1,1,1,3
14696.0,4,130,2078.95,5,5,5,15
14697.0,218,22,188.60999999999999,1,2,1,4
14698.0,2,210,1250.76,5,5,4,14
14699.0,214,8,109.13000000000001,1,1,1,3
14700.0,32,115,2235.3,4,4,5,13
14701.0,11,335,2549.37,5,5,5,15
14702.0,1,347,3292.14,5,5,5,15
14703.0,15,22,318.17,4,2,2,8
14704.0,11,415,1546.91,5,5,4,14
14705.0,199,1,179.0,1,1,1,3
14708.0,3,28,1126.37,5,2,4,11
14709.0,15,196,4921.04,4,5,5,14
14710.0,14,139,606.13,4,5,3,12
14711.0,10,357,2868.8,5,5,5,15
14712.0,29,25,917.07,4,2,3,9
14713.0,9,339,2666.36,5,5,5,15
14714.0,24,10,160.19,4,1,1,6
14715.0,25,71,867.38,4,4,3,11
14716.0,43,55,329.68,3,3,2,8
14719.0,2,237,1602.13,5,5,4,14
14720.0,6,37,663.81,5,3,3,11
14722.0,147,29,187.92000000000002,2,2,1,5
14723.0,10,278,1158.3,5,5,4,14
14725.0,25,52,718.08,4,3,3,10
14727.0,274,10,268.58,1,1,2,4
14729.0,374,71,313.49,1,4,2,7
14730.0,1,501,2005.06,5,5,4,14
14731.0,47,45,380.02,3,3,2,8
14732.0,8,147,2702.4900000000002,5,5,5,15
14733.0,16,202,9585.91,4,5,5,14
14735.0,4,194,6065.69,5,5,5,15
14737.0,4,17,1164.55,5,2,4,11
14738.0,43,54,1314.45,3,3,4,10
14739.0,4,60,3902.28,5,4,5,14
14740.0,197,89,1448.21,1,4,4,9
14741.0,12,59,1400.34,5,4,4,13
14744.0,16,26,1099.98,4,2,4,10
14745.0,113,69,1220.26,2,4,4,10
14747.0,249,18,328.2,1,2,2,5
14748.0,29,89,1415.75,4,4,4,12
14752.0,44,5,389.64,3,1,2,6
14753.0,87,30,563.15,2,3,3,8
14754.0,45,41,638.05,3,3,3,9
14755.0,10,235,5010.28,5,5,5,15
14756.0,15,38,738.96,4,3,3,10
14757.0,75,19,420.5,2,2,2,6
14758.0,145,71,1484.06,2,4,4,10
14759.0,5,102,1625.97,5,4,4,13
14760.0,297,5,89.2,1,1,1,3
14761.0,59,11,255.9,3,1,2,6
14762.0,264,21,300.52,1,2,2,5
14764.0,47,6,278.3,3,1,2,6
14765.0,29,39,254.11,4,3,2,9
14766.0,8,135,2473.37,5,5,5,15
14768.0,17,5,192.60000000000002,4,1,1,6
14769.0,3,1090,10674.75,5,5,5,15
14770.0,232,52,876.42,1,3,3,7
14772.0,112,9,139.26,2,1,1,4
14775.0,58,60,1011.9,3,4,4,11
14776.0,51,117,2538.3,3,4,5,12
14778.0,127,35,730.86,2,3,3,8
14779.0,281,41,386.15,1,3,2,6
14780.0,55,27,447.68,3,2,2,7
14782.0,320,6,200.10000000000002,1,1,1,3
14784.0,26,15,289.99,4,2,2,8
14785.0,10,3,77.4,5,1,1,7
14788.0,7,30,679.4399999999999,5,3,3,11
14789.0,29,6,197.64,4,1,1,6
14790.0,17,46,745.06,4,3,3,10
14792.0,64,2,6.2,3,1,1,5
14793.0,21,14,228.99,4,1,1,6
14794.0,3,80,1319.91,5,4,4,13
14795.0,166,6,131.45000000000002,2,1,1,4
14796.0,1,1141,8022.49,5,5,5,15
14798.0,53,12,173.74,3,1,1,5
14799.0,51,13,157.7,3,1,1,5
14800.0,48,385,4339.74,3,5,5,13
14801.0,61,59,193.14,3,4,1,8
14803.0,162,44,845.55,2,3,3,8
14804.0,9,12,353.27,5,1,2,8
14805.0,15,47,554.65,4,3,3,10
14806.0,75,11,193.39000000000001,2,1,1,4
14808.0,40,235,2741.17,3,5,5,13
14810.0,41,255,2087.88,3,5,5,13
14813.0,370,30,155.43,1,3,1,5
14815.0,37,53,778.5,3,3,3,9
14816.0,197,4,271.85,1,1,2,4
14817.0,200,63,1110.34,1,4,4,9
14818.0,74,48,657.8,2,3,3,8
14819.0,64,13,272.07,3,1,2,6
14820.0,21,29,507.29,4,2,3,9
14821.0,367,2,48.800000000000004,1,1,1,3
14823.0,180,70,321.43,1,4,2,7
14824.0,10,29,1127.71,5,2,4,11
14825.0,4,121,2226.91,5,4,5,14
14828.0,197,17,2139.76,1,2,5,8
14829.0,29,42,697.55,4,3,3,10
14830.0,53,40,197.13,3,3,1,7
14834.0,18,67,1720.3,4,4,4,12
14836.0,10,6,102.44999999999999,5,1,1,7
14837.0,90,108,1649.5,2,4,4,10
14840.0,268,4,62.85,1,1,1,3
14841.0,53,138,3295.76,3,5,5,13
14842.0,44,145,2824.69,3,5,5,13
14844.0,64,130,3189.81,3,5,5,13
14847.0,149,13,309.4,2,1,2,5
14849.0,22,388,7930.54,4,5,5,14
14850.0,312,21,325.75,1,2,2,5
14851.0,23,28,511.35,4,2,3,9
14852.0,58,143,2836.69,3,5,5,13
14853.0,24,9,475.8,4,1,2,7
14854.0,78,127,2759.83,2,5,5,12
14855.0,119,20,645.65,2,2,3,7
14856.0,36,66,1311.3799999999999,3,4,4,11
14857.0,60,60,1173.12,3,4,4,11
14859.0,13,58,1353.74,5,3,4,12
14860.0,19,11,170.32,4,1,1,6
14861.0,52,6,125.79,3,1,1,5
14862.0,26,48,841.1999999999999,4,3,3,10
14863.0,29,11,266.76,4,1,2,7
14865.0,7,4,52.2,5,1,1,7
14866.0,11,99,14389.9,5,4,5,14
14867.0,186,36,710.28,1,3,3,7
14868.0,3,144,2953.59,5,5,5,15
14869.0,9,71,725.7,5,4,3,12
14870.0,262,13,327.25,1,1,2,4
14871.0,3,98,522.38,5,4,3,12
14873.0,210,28,519.68,1,2,3,6
14875.0,108,47,1465.3200000000002,2,3,4,9
14878.0,13,124,1485.54,5,5,4,14
14880.0,77,47,706.19,2,3,3,8
14881.0,20,17,255.4,4,2,2,8
14882.0,27,11,589.7,4,1,3,8
14883.0,19,53,761.59,4,3,3,10
14885.0,132,15,765.3199999999999,2,2,3,7
14886.0,253,18,364.8,1,2,2,5
14887.0,79,6,1862.0,2,1,4,7
14888.0,207,20,369.2,1,2,2,5
14889.0,336,10,135.9,1,1,1,3
14890.0,254,7,125.65,1,1,1,3
14891.0,148,33,554.38,2,3,3,8
14893.0,10,73,1237.8500000000001,5,4,4,13
14894.0,85,23,655.75,2,2,3,7
14895.0,8,498,11138.710000000001,5,5,5,15
14896.0,205,43,468.77000000000004,1,3,2,6
14897.0,8,55,1366.38,5,3,4,12
14898.0,23,116,1303.52,4,4,4,12
14901.0,11,96,1421.29,5,4,4,13
14902.0,26,20,332.66,4,2,2,8
14903.0,21,355,2810.63,4,5,5,14
14904.0,2,69,1025.44,5,4,4,13
14905.0,158,17,616.15,2,2,3,7
14907.0,3,165,3501.1,5,5,5,15
14908.0,74,9,277.8,2,1,2,5
14910.0,3,30,434.35,5,3,2,10
14911.0,1,5675,143825.06,5,5,5,15
14912.0,17,27,867.85,4,2,3,9
14913.0,36,87,1227.43,3,4,4,11
14915.0,91,12,307.48,2,1,2,5
14916.0,71,77,1268.98,3,4,4,11
14918.0,116,45,1610.15,2,3,4,9
14920.0,213,57,977.77,1,3,4,8
14921.0,30,78,1316.07,4,4,4,12
14923.0,51,44,749.1,3,3,3,9
14924.0,246,10,310.05,1,1,2,4
14929.0,32,11,223.88,4,1,1,6
14930.0,109,128,2372.86,2,5,5,12
14931.0,5,41,1257.68,5,3,4,12
14932.0,366,17,363.53,1,2,2,5
14934.0,82,87,1890.94,2,4,4,10
14935.0,297,10,1784.71,1,1,4,6
14936.0,34,364,8137.02,3,5,5,13
14937.0,57,34,1621.88,3,3,4,10
14944.0,30,170,5900.25,4,5,5,14
14946.0,14,3,100.9,4,1,1,6
14947.0,72,14,290.82,3,1,2,6
14948.0,23,63,1101.97,4,4,4,12
14950.0,19,19,371.2,4,2,2,8
14951.0,79,20,311.69,2,2,2,6
14952.0,60,138,8099.49,3,5,5,13
14953.0,25,55,289.82,4,3,2,9
14954.0,12,85,336.17,5,4,2,11
14957.0,253,12,58.49,1,1,1,3
14958.0,147,42,499.68,2,3,3,8
14959.0,64,59,695.42,3,4,3,10
14960.0,8,27,221.27,5,2,1,8
